dr_name,dataset_name,n_components,n_neighbors,accuracy,precision,recall,f1_score,n_instances
ISOMAP,Heart,8,9,0.6847826086956522,0.6929824561403509,0.7745098039215687,0.7314814814814816,734.0
ISOMAP,Heart,8,27,0.7119565217391305,0.7168141592920354,0.7941176470588235,0.7534883720930233,734.0
ISOMAP,Parkinsons,2,5,0.8205128205128205,0.8055555555555556,1.0,0.8923076923076924,156.0
ISOMAP,Parkinsons,2,5,0.8205128205128205,0.8055555555555556,1.0,0.8923076923076924,156.0
ISOMAP,Parkinsons,2,12,0.8205128205128205,0.8055555555555556,1.0,0.8923076923076924,156.0
ISOMAP,Parkinsons,4,5,0.8205128205128205,0.8055555555555556,1.0,0.8923076923076924,156.0
ISOMAP,Parkinsons,4,5,0.8205128205128205,0.8055555555555556,1.0,0.8923076923076924,156.0
ISOMAP,Parkinsons,4,12,0.8205128205128205,0.8055555555555556,1.0,0.8923076923076924,156.0
ISOMAP,Parkinsons,6,5,0.8205128205128205,0.8055555555555556,1.0,0.8923076923076924,156.0
ISOMAP,Parkinsons,6,5,0.8205128205128205,0.8055555555555556,1.0,0.8923076923076924,156.0
ISOMAP,Parkinsons,6,12,0.8205128205128205,0.8055555555555556,1.0,0.8923076923076924,156.0
ISOMAP,Parkinsons,8,5,0.8205128205128205,0.8055555555555556,1.0,0.8923076923076924,156.0
ISOMAP,Parkinsons,8,5,0.8205128205128205,0.8055555555555556,1.0,0.8923076923076924,156.0
ISOMAP,Parkinsons,8,12,0.8205128205128205,0.8055555555555556,1.0,0.8923076923076924,156.0
ISOMAP,Parkinsons,10,5,0.8205128205128205,0.8055555555555556,1.0,0.8923076923076924,156.0
ISOMAP,Parkinsons,10,5,0.8205128205128205,0.8055555555555556,1.0,0.8923076923076924,156.0
ISOMAP,Parkinsons,10,12,0.8205128205128205,0.8055555555555556,1.0,0.8923076923076924,156.0
ISOMAP,StayHospital,2,8,0.2955,0.79182025,0.2955,0.1348054805094558,7999.0
ISOMAP,StayHospital,2,19,0.2955,0.79182025,0.2955,0.1348054805094558,7999.0
ISOMAP,StayHospital,2,89,0.2955,0.79182025,0.2955,0.1348054805094558,7999.0
ISOMAP,StayHospital,4,8,0.2955,0.79182025,0.2955,0.1348054805094558,7999.0
ISOMAP,StayHospital,4,19,0.2955,0.79182025,0.2955,0.1348054805094558,7999.0
ISOMAP,StayHospital,4,89,0.2955,0.79182025,0.2955,0.1348054805094558,7999.0
ISOMAP,StayHospital,6,8,0.2955,0.79182025,0.2955,0.1348054805094558,7999.0
ISOMAP,StayHospital,6,19,0.2955,0.79182025,0.2955,0.1348054805094558,7999.0
ISOMAP,StayHospital,6,89,0.2955,0.79182025,0.2955,0.1348054805094558,7999.0
ISOMAP,StayHospital,8,8,0.2955,0.79182025,0.2955,0.1348054805094558,7999.0
ISOMAP,StayHospital,8,19,0.2955,0.79182025,0.2955,0.1348054805094558,7999.0
ISOMAP,StayHospital,8,89,0.2955,0.79182025,0.2955,0.1348054805094558,7999.0
ISOMAP,StayHospital,10,8,0.2955,0.79182025,0.2955,0.1348054805094558,7999.0
ISOMAP,StayHospital,10,19,0.2955,0.79182025,0.2955,0.1348054805094558,7999.0
ISOMAP,StayHospital,10,89,0.2955,0.79182025,0.2955,0.1348054805094558,7999.0
ISOMAP,StayHospital,12,8,0.2955,0.79182025,0.2955,0.1348054805094558,7999.0
ISOMAP,StayHospital,12,19,0.2955,0.79182025,0.2955,0.1348054805094558,7999.0
ISOMAP,StayHospital,12,89,0.2955,0.79182025,0.2955,0.1348054805094558,7999.0
ISOMAP,StayHospital,14,8,0.2955,0.79182025,0.2955,0.1348054805094558,7999.0
ISOMAP,StayHospital,14,19,0.2955,0.79182025,0.2955,0.1348054805094558,7999.0
ISOMAP,StayHospital,14,89,0.2955,0.79182025,0.2955,0.1348054805094558,7999.0
ISOMAP,StayHospital,16,8,0.2955,0.79182025,0.2955,0.1348054805094558,7999.0
ISOMAP,StayHospital,16,19,0.2955,0.79182025,0.2955,0.1348054805094558,7999.0
ISOMAP,StayHospital,16,89,0.2955,0.79182025,0.2955,0.1348054805094558,7999.0
ISOMAP,StayHospital,18,8,0.2955,0.79182025,0.2955,0.1348054805094558,7999.0
ISOMAP,StayHospital,18,19,0.2955,0.79182025,0.2955,0.1348054805094558,7999.0
ISOMAP,StayHospital,18,89,0.2955,0.79182025,0.2955,0.1348054805094558,7999.0
ISOMAP,StayHospital,20,8,0.2955,0.79182025,0.2955,0.1348054805094558,7999.0
ISOMAP,StayHospital,20,19,0.2955,0.79182025,0.2955,0.1348054805094558,7999.0
ISOMAP,StayHospital,20,89,0.2955,0.79182025,0.2955,0.1348054805094558,7999.0
ISOMAP,StayHospital,22,8,0.2955,0.79182025,0.2955,0.1348054805094558,7999.0
ISOMAP,StayHospital,22,19,0.2955,0.79182025,0.2955,0.1348054805094558,7999.0
ISOMAP,StayHospital,22,89,0.2955,0.79182025,0.2955,0.1348054805094558,7999.0
ISOMAP,StayHospital,24,8,0.2955,0.79182025,0.2955,0.1348054805094558,7999.0
ISOMAP,StayHospital,24,19,0.2955,0.79182025,0.2955,0.1348054805094558,7999.0
ISOMAP,StayHospital,24,89,0.2955,0.79182025,0.2955,0.1348054805094558,7999.0
ISOMAP,Zoo,2,4,0.9523809523809524,0.9642857142857144,0.9523809523809524,0.9319727891156462,80.0
ISOMAP,Zoo,2,4,0.9523809523809524,0.9642857142857144,0.9523809523809524,0.9319727891156462,80.0
ISOMAP,Zoo,2,8,0.8571428571428571,0.9166666666666666,0.8571428571428571,0.8049886621315193,80.0
ISOMAP,Zoo,4,4,0.9523809523809524,0.9642857142857144,0.9523809523809524,0.9319727891156462,80.0
ISOMAP,Zoo,4,4,0.9523809523809524,0.9642857142857144,0.9523809523809524,0.9319727891156462,80.0
ISOMAP,Zoo,4,8,0.9523809523809524,0.9642857142857144,0.9523809523809524,0.9319727891156462,80.0
ISOMAP,Zoo,6,4,0.9523809523809524,0.9642857142857144,0.9523809523809524,0.9319727891156462,80.0
ISOMAP,Zoo,6,4,0.9523809523809524,0.9642857142857144,0.9523809523809524,0.9319727891156462,80.0
ISOMAP,Zoo,6,8,0.9523809523809524,0.9642857142857144,0.9523809523809524,0.9319727891156462,80.0
ISOMAP,BuyCoupon,2,9,0.5668111943240047,0.5685177786656013,0.9868238557558946,0.7214195183776932,10147.0
ISOMAP,BuyCoupon,2,21,0.5644461962948364,0.5676978706307754,0.9798890429958392,0.7189010429916051,10147.0
ISOMAP,BuyCoupon,2,100,0.5656286953094206,0.5676751592356688,0.9889042995839112,0.7212948912493677,10147.0
ISOMAP,BuyCoupon,5,9,0.5660228616476153,0.5693935693935694,0.9701803051317616,0.7176199025391126,10147.0
ISOMAP,BuyCoupon,5,21,0.5664170279858101,0.5700819672131148,0.9646324549237172,0.7166409067490983,10147.0
ISOMAP,BuyCoupon,5,100,0.5750886874260938,0.5785159620362381,0.9299583911234396,0.7132978723404255,10147.0
ISOMAP,BuyCoupon,8,9,0.5821836815135988,0.5846631205673759,0.9147018030513177,0.7133585722011899,10147.0
ISOMAP,BuyCoupon,8,21,0.5857311785573512,0.5895556573522676,0.8925104022191401,0.7100689655172414,10147.0
ISOMAP,BuyCoupon,8,100,0.5877020102483248,0.5918367346938775,0.8848821081830791,0.7092829349638688,10147.0
ISOMAP,BuyCoupon,11,9,0.5959795033504138,0.5963938973647711,0.8945908460471568,0.7156726768377254,10147.0
ISOMAP,BuyCoupon,11,21,0.5940086716594403,0.5968045112781954,0.8807212205270458,0.7114845938375349,10147.0
ISOMAP,FakeWebsite,2,9,0.841248303934871,0.891459074733096,0.8139723801787165,0.8509554140127389,8844.0
ISOMAP,FakeWebsite,2,20,0.8842152872003618,0.8921962992759453,0.90089358245329,0.8965238480194018,8844.0
ISOMAP,FakeWebsite,2,94,0.8955223880597015,0.9025764895330112,0.9106417546709992,0.9065911847957946,8844.0
ISOMAP,FakeWebsite,4,9,0.9099954771596562,0.9114832535885168,0.9285134037367994,0.9199195171026158,8844.0
ISOMAP,FakeWebsite,4,20,0.9086386250565356,0.9073634204275536,0.9309504467912266,0.9190056134723336,8844.0
ISOMAP,FakeWebsite,4,94,0.9045680687471732,0.9106280193236715,0.9187652315190902,0.914678528103518,8844.0
ISOMAP,FakeWebsite,6,9,0.9163274536408864,0.9131121642969984,0.9390739236393176,0.9259110933119742,8844.0
ISOMAP,FakeWebsite,6,20,0.9154228855721394,0.9136291600633916,0.9366368805848904,0.92498997192138,8844.0
ISOMAP,FakeWebsite,6,94,0.9199457259158752,0.924315619967794,0.9325751421608448,0.9284270117266478,8844.0
ISOMAP,FakeWebsite,8,9,0.9258254183627318,0.92442322991249,0.9439480097481722,0.9340836012861736,8844.0
ISOMAP,FakeWebsite,8,20,0.9240162822252376,0.9168627450980392,0.949634443541836,0.9329608938547486,8844.0
ISOMAP,FakeWebsite,8,94,0.929895974672094,0.9222919937205653,0.9545085296506904,0.93812375249501,8844.0
ISOMAP,FakeWebsite,10,9,0.9280868385345996,0.9274322169059012,0.9447603574329814,0.9360160965794768,8844.0
ISOMAP,FakeWebsite,10,20,0.9303482587064676,0.9230164964650432,0.9545085296506904,0.9384984025559104,8844.0
LLE,AcademicSuccess,2,8,0.4994350282485876,0.7500003191930799,0.4994350282485876,0.3327057761656002,3539.0
LLE,AcademicSuccess,2,15,0.503954802259887,0.6000054938300854,0.503954802259887,0.354138464693927,3539.0
LLE,AcademicSuccess,2,59,0.519774011299435,0.6565833426681488,0.519774011299435,0.3921229092397043,3539.0
LLE,AcademicSuccess,4,8,0.6203389830508474,0.6894935668754051,0.6203389830508474,0.5551014784696864,3539.0
LLE,AcademicSuccess,4,15,0.6429378531073446,0.5478071060162522,0.6429378531073446,0.5696635399554861,3539.0
LLE,AcademicSuccess,4,59,0.6576271186440678,0.650400742852858,0.6576271186440678,0.5975349559967251,3539.0
LLE,AcademicSuccess,6,8,0.6259887005649718,0.6952959402377252,0.6259887005649718,0.5597486993524234,3539.0
LLE,AcademicSuccess,6,15,0.6485875706214689,0.6321813769403557,0.6485875706214689,0.5832061365185109,3539.0
LLE,AcademicSuccess,6,59,0.6915254237288135,0.6380248405004845,0.6915254237288135,0.6306806624958936,3539.0
LLE,AcademicSuccess,8,8,0.6372881355932203,0.5986174726331588,0.6372881355932203,0.5735140371994346,3539.0
LLE,AcademicSuccess,8,15,0.6689265536723163,0.7127216170303488,0.6689265536723163,0.6047976466473552,3539.0
LLE,AcademicSuccess,8,59,0.7005649717514124,0.6745003961125182,0.7005649717514124,0.6442607716046406,3539.0
LLE,AcademicSuccess,10,8,0.6598870056497175,0.7672767776235616,0.6598870056497175,0.586468881905344,3539.0
LLE,AcademicSuccess,10,15,0.6666666666666666,0.6515717967342028,0.6666666666666666,0.6038404474300448,3539.0
LLE,AcademicSuccess,10,59,0.7062146892655368,0.7021795489086419,0.7062146892655368,0.6632791444568661,3539.0
LLE,AcademicSuccess,12,8,0.6644067796610169,0.7739636477772072,0.6644067796610169,0.5903530384202837,3539.0
LLE,AcademicSuccess,12,15,0.6666666666666666,0.6571426783166011,0.6666666666666666,0.6072398907791711,3539.0
LLE,AcademicSuccess,12,59,0.7107344632768362,0.6766857435117389,0.7107344632768362,0.672833041152937,3539.0
LLE,AcademicSuccess,14,8,0.6632768361581921,0.7706458006040702,0.6632768361581921,0.5891980891436351,3539.0
LLE,AcademicSuccess,14,15,0.6700564971751413,0.6515691898353786,0.6700564971751413,0.6107810626171406,3539.0
LLE,AcademicSuccess,14,59,0.7186440677966102,0.6891808246823349,0.7186440677966102,0.6826515226604434,3539.0
LLE,AcademicSuccess,16,8,0.6632768361581921,0.5884191339073728,0.6632768361581921,0.590573066375921,3539.0
LLE,AcademicSuccess,16,15,0.6655367231638418,0.6411596955166248,0.6655367231638418,0.6092259769902026,3539.0
LLE,AcademicSuccess,16,59,0.7163841807909604,0.691798753685841,0.7163841807909604,0.6824914102213241,3539.0
LLE,BuyCoupon,2,9,0.5683878596767836,0.5683878596767836,1.0,0.7248052274440815,10147.0
LLE,BuyCoupon,2,21,0.5683878596767836,0.5683878596767836,1.0,0.7248052274440815,10147.0
LLE,BuyCoupon,2,100,0.5683878596767836,0.5683878596767836,1.0,0.7248052274440815,10147.0
LLE,BuyCoupon,5,9,0.5679936933385888,0.5683794466403163,0.9972260748959778,0.7240684793554885,10147.0
LLE,BuyCoupon,5,21,0.5683878596767836,0.5683878596767836,1.0,0.7248052274440815,10147.0
LLE,BuyCoupon,5,100,0.5679936933385888,0.5703824247355573,0.972260748959778,0.718974358974359,10147.0
LLE,BuyCoupon,8,9,0.5679936933385888,0.5705546492659054,0.9701803051317616,0.7185413456599898,10147.0
LLE,BuyCoupon,8,21,0.5703586913677572,0.5741989881956155,0.9445214979195562,0.714210802307289,10147.0
LLE,BuyCoupon,8,100,0.5636578636184469,0.5701130179991628,0.9445214979195562,0.7110415035238841,10147.0
LLE,BuyCoupon,11,9,0.5648403626330312,0.5707112970711297,0.9459084604715672,0.7118997912317327,10147.0
LLE,BuyCoupon,11,21,0.5668111943240047,0.573009791400596,0.9334257975034674,0.71010287523081,10147.0
LLE,BuyCoupon,11,100,0.5660228616476153,0.5740338688666956,0.9167822468793344,0.706008010680908,10147.0
LLE,BuyCoupon,14,9,0.5683878596767836,0.5751407535729753,0.9209431345353676,0.708077845907758,10147.0
LLE,BuyCoupon,14,21,0.5668111943240047,0.573009791400596,0.9334257975034674,0.71010287523081,10147.0
LLE,BuyCoupon,14,100,0.5660228616476153,0.5740338688666956,0.9167822468793344,0.706008010680908,10147.0
LLE,BuyCoupon,17,9,0.5679936933385888,0.5748917748917749,0.9209431345353676,0.7078891257995736,10147.0
LLE,BuyCoupon,17,21,0.5668111943240047,0.573009791400596,0.9334257975034674,0.71010287523081,10147.0
LLE,BuyCoupon,17,100,0.5672053606621994,0.5749782040104621,0.9147018030513177,0.7061027837259101,10147.0
LLE,BuyCoupon,20,9,0.5683878596767836,0.5750757247944612,0.9216366158113732,0.7082334132693846,10147.0
LLE,BuyCoupon,20,21,0.5640520299566417,0.573748902546093,0.9063800277392512,0.7026881720430107,10147.0
LLE,BuyCoupon,20,100,0.5679936933385888,0.5754141238012206,0.9153952843273232,0.7066381156316917,10147.0
LLE,BuyCoupon,23,9,0.5683878596767836,0.5750757247944612,0.9216366158113732,0.7082334132693846,10147.0
LLE,BuyCoupon,23,21,0.5675995270003942,0.5762936753648827,0.9036061026352288,0.7037537132055092,10147.0
LLE,BuyCoupon,23,100,0.5679936933385888,0.5758771929824561,0.9105409153952844,0.705534658785599,10147.0
LLE,BuyCoupon,26,9,0.5687820260149783,0.5752595155709342,0.9223300970873788,0.7085775173148641,10147.0
LLE,BuyCoupon,26,21,0.5727236893969255,0.5820348304307974,0.8807212205270458,0.7008830022075055,10147.0
LLE,BuyCoupon,26,100,0.5699645250295625,0.5787348586810229,0.8945908460471568,0.7028057749931899,10147.0
LLE,BuyCoupon,29,9,0.5687820260149783,0.5752595155709342,0.9223300970873788,0.7085775173148641,10147.0
LLE,BuyCoupon,29,21,0.5703586913677572,0.5798548094373865,0.8862690707350902,0.7010422380691169,10147.0
LLE,BuyCoupon,29,100,0.5715411903823413,0.5797036371800629,0.8952843273231623,0.7037339874625238,10147.0
LLE,DryBean,2,9,0.4987146529562982,0.4901014473071918,0.4987146529562982,0.4448878099559062,10888.0
LLE,DryBean,2,22,0.8567756151303709,0.8623328619823941,0.8567756151303709,0.8533292883459199,10888.0
LLE,DryBean,2,104,0.8637532133676092,0.8653532545465834,0.8637532133676092,0.8634333485170723,10888.0
LLE,DryBean,4,9,0.8200514138817481,0.8202663546976487,0.8200514138817481,0.8196263285863318,10888.0
LLE,DryBean,4,22,0.9012118986412044,0.9024262186323668,0.9012118986412044,0.9011213429948496,10888.0
LLE,DryBean,4,104,0.901946382666177,0.9027909114899116,0.901946382666177,0.9017526628632452,10888.0
LLE,DryBean,6,9,0.8677928755049578,0.8690256761613876,0.8677928755049578,0.8676518868268177,10888.0
LLE,DryBean,6,22,0.9280205655526992,0.928424727650814,0.9280205655526992,0.928135459578248,10888.0
LLE,DryBean,6,104,0.9309585016525892,0.9314461304863182,0.9309585016525892,0.9310793449802232,10888.0
LLE,FakeWebsite,2,9,0.7159656264133876,0.8,0.6531275385865151,0.7191413237924866,8844.0
LLE,FakeWebsite,2,20,0.7562189054726368,0.7678018575851393,0.8058489033306255,0.7863654379706698,8844.0
LLE,FakeWebsite,2,94,0.7797376752600633,0.802439024390244,0.80178716490658,0.8021129622104836,8844.0
LLE,FakeWebsite,4,9,0.7914970601537765,0.7993779160186625,0.8350934199837531,0.8168454509336511,8844.0
LLE,FakeWebsite,4,20,0.8317503392130258,0.8306389530408006,0.8765231519090171,0.8529644268774704,8844.0
LLE,FakeWebsite,4,94,0.8697421981004071,0.8601986249045073,0.9147034930950448,0.8866141732283465,8844.0
LLE,FakeWebsite,6,9,0.798733604703754,0.8128980891719745,0.8294069861900893,0.8210695617209489,8844.0
LLE,FakeWebsite,6,20,0.8521031207598372,0.845565749235474,0.8984565393988627,0.8712091374556913,8844.0
LLE,FakeWebsite,6,94,0.900497512437811,0.8939984411535464,0.9317627944760356,0.9124900556881465,8844.0
LLE,FakeWebsite,8,9,0.8123021257349615,0.8317073170731707,0.8310316815597075,0.8313693620479479,8844.0
LLE,FakeWebsite,8,20,0.8661239258254184,0.8604471858134156,0.9065800162469536,0.8829113924050632,8844.0
LLE,FakeWebsite,8,94,0.9099954771596562,0.9050235478806908,0.9366368805848904,0.9205588822355288,8844.0
LLE,FakeWebsite,10,9,0.8285843509724107,0.8486088379705401,0.8424045491470349,0.8454953118630248,8844.0
LLE,FakeWebsite,10,20,0.8909995477159657,0.8941082802547771,0.9122664500406172,0.9030960997185364,8844.0
LLE,FakeWebsite,10,94,0.9140660334690184,0.9095200629425648,0.9390739236393176,0.9240607513988808,8844.0
LLE,FakeWebsite,12,9,0.8344640434192673,0.8565539983511954,0.8440292445166532,0.8502454991816696,8844.0
LLE,FakeWebsite,12,20,0.8914518317503393,0.8923198733174981,0.9155158407798538,0.9037690457097034,8844.0
LLE,FakeWebsite,12,94,0.929895974672094,0.9222919937205653,0.9545085296506904,0.93812375249501,8844.0
LLE,FakeWebsite,14,9,0.835820895522388,0.8569078947368421,0.8464662875710804,0.851655087862689,8844.0
LLE,FakeWebsite,14,20,0.8964269561284487,0.8982511923688394,0.9179528838342812,0.9079951787866613,8844.0
LLE,FakeWebsite,14,94,0.9294436906377204,0.9255740300870944,0.949634443541836,0.9374498797113072,8844.0
LLE,Glass,2,5,0.3720930232558139,0.541329625884732,0.3720930232558139,0.3522556314754365,171.0
LLE,Glass,2,13,0.5581395348837209,0.6353820598006644,0.5581395348837209,0.495016611295681,171.0
LLE,Grade,2,6,0.585,0.6248286911231884,0.585,0.5570029162740626,800.0
LLE,Grade,2,9,0.815,0.8191075925446651,0.815,0.8134633792325672,800.0
LLE,Grade,2,28,0.945,0.9468617021276596,0.945,0.9448468969555034,800.0
LLE,Heart,2,6,0.6739130434782609,0.71,0.696078431372549,0.7029702970297029,734.0
LLE,Heart,2,9,0.6684782608695652,0.7411764705882353,0.6176470588235294,0.6737967914438503,734.0
LLE,Heart,2,27,0.7010869565217391,0.7117117117117117,0.7745098039215687,0.7417840375586854,734.0
LLE,Heart,4,6,0.6413043478260869,0.7093023255813954,0.5980392156862745,0.648936170212766,734.0
LLE,Heart,4,9,0.7228260869565217,0.7428571428571429,0.7647058823529411,0.7536231884057971,734.0
LLE,Heart,4,27,0.6956521739130435,0.7017543859649122,0.7843137254901961,0.7407407407407408,734.0
LLE,Heart,6,6,0.6141304347826086,0.6823529411764706,0.5686274509803921,0.6203208556149732,734.0
LLE,Heart,6,9,0.717391304347826,0.7192982456140351,0.803921568627451,0.7592592592592592,734.0
LLE,Heart,6,27,0.7119565217391305,0.7207207207207207,0.7843137254901961,0.7511737089201878,734.0
LLE,Heart,8,6,0.5978260869565217,0.6521739130434783,0.5882352941176471,0.6185567010309279,734.0
LLE,Heart,8,9,0.7445652173913043,0.7391304347826086,0.8333333333333334,0.783410138248848,734.0
LLE,Heart,8,27,0.7391304347826086,0.7368421052631579,0.8235294117647058,0.7777777777777778,734.0
LLE,Parkinsons,2,5,0.8205128205128205,0.8055555555555556,1.0,0.8923076923076924,156.0
LLE,Parkinsons,2,12,0.8205128205128205,0.8055555555555556,1.0,0.8923076923076924,156.0
LLE,Parkinsons,4,5,0.8461538461538461,0.8484848484848485,0.9655172413793104,0.9032258064516128,156.0
LLE,Parkinsons,4,12,0.8205128205128205,0.8055555555555556,1.0,0.8923076923076924,156.0
LLE,Parkinsons,6,5,0.8461538461538461,0.8484848484848485,0.9655172413793104,0.9032258064516128,156.0
LLE,Parkinsons,6,12,0.8205128205128205,0.8055555555555556,1.0,0.8923076923076924,156.0
LLE,Parkinsons,8,5,0.8461538461538461,0.8484848484848485,0.9655172413793104,0.9032258064516128,156.0
LLE,Parkinsons,8,12,0.8205128205128205,0.8055555555555556,1.0,0.8923076923076924,156.0
LLE,Parkinsons,10,5,0.8717948717948718,0.8529411764705882,1.0,0.9206349206349206,156.0
LLE,Parkinsons,10,12,0.8205128205128205,0.8055555555555556,1.0,0.8923076923076924,156.0
LLE,StayHospital,2,8,0.2955,0.79182025,0.2955,0.1348054805094558,7999.0
LLE,StayHospital,2,19,0.2955,0.79182025,0.2955,0.1348054805094558,7999.0
LLE,StayHospital,2,89,0.2955,0.79182025,0.2955,0.1348054805094558,7999.0
LLE,StayHospital,4,8,0.2935,0.4882013099595453,0.2935,0.1383261754423516,7999.0
LLE,StayHospital,4,19,0.2955,0.79182025,0.2955,0.1348054805094558,7999.0
LLE,StayHospital,4,89,0.2955,0.79182025,0.2955,0.1348054805094558,7999.0
LLE,StayHospital,6,8,0.2925,0.4846596345130696,0.2925,0.1380405593439976,7999.0
LLE,StayHospital,6,19,0.2955,0.79182025,0.2955,0.1348054805094558,7999.0
LLE,StayHospital,6,89,0.2965,0.3529703151817756,0.2965,0.1410951028267375,7999.0
